75,1568819811,13735,ANALISI DEI COSTI,27,12
76,1568819811,13735,ANALISI DEI COSTI,27,12
77,1682384099,50016,ANALISI DEI DATI,28,8
78,1682382108,50016,ANALISI DEI DATI,23,8
79,1682405056,50016,ANALISI DEI DATI,27,8
80,1682410821,50016,ANALISI DEI DATI,23,8
81,1682406041,50016,ANALISI DEI DATI,23,8
82,1682293762,50016,ANALISI DEI DATI,23,8
83,1682348601,50016,ANALISI DEI DATI,30,8
84,1624197348,50016,ANALISI DEI DATI,28,6
85,1599410330,50016,ANALISI DEI DATI,31,8
86,1654730389,50016,ANALISI DEI DATI,28,4
87,1599234534,50016,ANALISI DEI DATI,20,8
88,1682347455,50016,ANALISI DEI DATI,28,8
89,1682408926,50016,ANALISI DEI DATI,25,8
90,1682405111,50016,ANALISI DEI DATI,28,8
91,1598394552,50016,ANALISI DEI DATI,25,8
92,1568728453,50016,ANALISI DEI DATI,26,6
94,1964690516,50016,ANALISI DEI DATI,27,8
95,1682412832,50016,ANALISI DEI DATI,26,8
96,1682380248,50016,ANALISI DEI DATI,20,8
97,1682348447,50016,ANALISI DEI DATI,26,8
99,1654700418,50016,ANALISI DEI DATI,20,4
100,1682405055,50016,ANALISI DEI DATI,27,8
101,1654704352,50016,ANALISI DEI DATI,24,4
102,1654764796,50016,ANALISI DEI DATI,19,4
103,1682354181,50016,ANALISI DEI DATI,19,8
104,1594648667,50016,ANALISI DEI DATI,28,8
105,1654819670,50016,ANALISI DEI DATI,22,4
106,1681606433,50016,ANALISI DEI DATI,23,8
107,1623300701,50016,ANALISI DEI DATI,20,8
108,1568873600,50016,ANALISI DEI DATI,26,8
109,1682348384,50016,ANALISI DEI DATI,23,8
110,1534769599,50016,ANALISI DEI DATI,28,8
111,1598281252,50016,ANALISI DEI DATI,23,8
112,1654851226,50016,ANALISI DEI DATI,24,4
113,1682378268,50016,ANALISI DEI DATI,30,8
114,1652763971,50016,ANALISI DEI DATI,30,8
115,1599410330,50016,ANALISI DEI DATI,0,8
116,1682323548,50016,ANALISI DEI DATI,20,8
117,1654580504,50016,ANALISI DEI DATI,18,4
118,1959057010,50016,ANALISI DEI DATI,23,4
119,1677937334,50016,ANALISI DEI DATI,25,8
120,1622498453,50016,ANALISI DEI DATI,26,8
121,1654706215,50016,ANALISI DEI DATI,21,4
122,1599237382,50016,ANALISI DEI DATI,27,8
123,1682412892,50016,ANALISI DEI DATI,28,8
124,1655509579,50016,ANALISI DEI DATI,24,4
125,1682347419,50016,ANALISI DEI DATI,26,8
126,1623396864,50016,ANALISI DEI DATI,24,8
127,1682408155,50016,ANALISI DEI DATI,24,8
128,1682410875,50016,ANALISI DEI DATI,26,6
129,1654796607,50016,ANALISI DEI DATI,23,4
130,1540066782,50016,ANALISI DEI DATI,28,8
131,1959057010,50016,ANALISI DEI DATI,23,6
132,1596672477,50016,ANALISI DEI DATI,23,8
133,1596672477,50016,ANALISI DEI DATI,27,8
134,1682412865,50016,ANALISI DEI DATI,25,8
135,1682320702,50016,ANALISI DEI DATI,30,8
136,1682291716,50016,ANALISI DEI DATI,24,8
137,1565923415,50016,ANALISI DEI DATI,26,8
138,1599378679,50016,ANALISI DEI DATI,20,8
139,1682412928,50016,ANALISI DEI DATI,28,8
140,1681631605,50016,ANALISI DEI DATI,28,8
141,1568728453,50016,ANALISI DEI DATI,26,8
142,1627031397,50016,ANALISI DEI DATI,27,8
143,1682348603,50016,ANALISI DEI DATI,28,8
144,1654827451,50016,ANALISI DEI DATI,19,4
145,1682434906,50016,ANALISI DEI DATI,30,8
146,1682407095,50016,ANALISI DEI DATI,27,8
147,1682320702,50016,ANALISI DEI DATI,30,8
148,1568728453,50016,ANALISI DEI DATI,26,8
149,1567060061,50016,ANALISI DEI DATI,18,8
150,1652763971,50016,ANALISI DEI DATI,30,8
151,1682407037,50016,ANALISI DEI DATI,26,8
152,1682291683,50016,ANALISI DEI DATI,30,8
153,1597502681,50016,ANALISI DEI DATI,28,6
155,1682291685,50016,ANALISI DEI DATI,30,8
156,1599200958,50016,ANALISI DEI DATI,25,8
157,1682292619,50016,ANALISI DEI DATI,24,8
158,1541200519,50016,ANALISI DEI DATI,18,8
159,1599409375,50016,ANALISI DEI DATI,24,8
160,1682292619,50016,ANALISI DEI DATI,0,8
161,1541258297,50016,ANALISI DEI DATI,28,8
162,1622498453,10652,ANALISI DEI DATI - SEM. DIP.,26,8
163,1623300701,10652,ANALISI DEI DATI - SEM. DIP.,20,8
164,1682378174,10652,ANALISI DEI DATI - SEM. DIP.,27,8
165,1682320702,10652,ANALISI DEI DATI - SEM. DIP.,30,8
166,1597415299,10652,ANALISI DEI DATI - SEM. DIP.,23,8
167,1682405111,10652,ANALISI DEI DATI - SEM. DIP.,28,8
168,1682347419,10652,ANALISI DEI DATI - SEM. DIP.,26,8
169,1598394552,10652,ANALISI DEI DATI - SEM. DIP.,25,8
170,1599237382,10652,ANALISI DEI DATI - SEM. DIP.,27,8
171,1682412865,10652,ANALISI DEI DATI - SEM. DIP.,25,8
172,1682348384,10652,ANALISI DEI DATI - SEM. DIP.,23,8
173,1682407095,10652,ANALISI DEI DATI - SEM. DIP.,27,8
174,1682294758,10652,ANALISI DEI DATI - SEM. DIP.,24,8
175,1568728453,10652,ANALISI DEI DATI - SEM. DIP.,26,8
176,1624197348,10652,ANALISI DEI DATI - SEM. DIP.,28,8
177,1682348603,10652,ANALISI DEI DATI - SEM. DIP.,28,8
178,1594768583,10652,ANALISI DEI DATI - SEM. DIP.,27,8
179,1623396864,10652,ANALISI DEI DATI - SEM. DIP.,24,8
180,1682347455,10652,ANALISI DEI DATI - SEM. DIP.,28,8
181,1568873600,10652,ANALISI DEI DATI - SEM. DIP.,26,8
182,1682354181,10652,ANALISI DEI DATI - SEM. DIP.,19,8
183,1682348601,10652,ANALISI DEI DATI - SEM. DIP.,30,8
184,1627031397,10652,ANALISI DEI DATI - SEM. DIP.,27,8
185,1599200958,10652,ANALISI DEI DATI - SEM. DIP.,25,8
186,1682353311,10652,ANALISI DEI DATI - SEM. DIP.,25,8
187,1565923415,10652,ANALISI DEI DATI - SEM. DIP.,26,8
188,1682405055,10652,ANALISI DEI DATI - SEM. DIP.,27,8
189,1682384036,10652,ANALISI DEI DATI - SEM. DIP.,24,8
190,1681631605,10652,ANALISI DEI DATI - SEM. DIP.,28,8
191,1541258297,10652,ANALISI DEI DATI - SEM. DIP.,28,8
192,1599378679,10652,ANALISI DEI DATI - SEM. DIP.,20,8
193,1596672477,10652,ANALISI DEI DATI - SEM. DIP.,27,8
194,1682412928,10652,ANALISI DEI DATI - SEM. DIP.,28,8
195,1682407065,10652,ANALISI DEI DATI - SEM. DIP.,18,8
196,1599261409,10652,ANALISI DEI DATI - SEM. DIP.,27,8
197,1682412892,10652,ANALISI DEI DATI - SEM. DIP.,28,8
198,1682292619,10652,ANALISI DEI DATI - SEM. DIP.,24,8
199,1599409375,10652,ANALISI DEI DATI - SEM. DIP.,24,8
200,1568755272,10652,ANALISI DEI DATI - SEM. DIP.,20,8
201,1682384099,10652,ANALISI DEI DATI - SEM. DIP.,28,8
202,1682410821,10652,ANALISI DEI DATI - SEM. DIP.,23,8
203,1534769599,10652,ANALISI DEI DATI - SEM. DIP.,28,8
204,1682291716,10652,ANALISI DEI DATI - SEM. DIP.,24,8
205,1681606433,10652,ANALISI DEI DATI - SEM. DIP.,23,8
206,1626937057,10652,ANALISI DEI DATI - SEM. DIP.,27,8
207,1682405056,10652,ANALISI DEI DATI - SEM. DIP.,27,8
208,1682408924,10652,ANALISI DEI DATI - SEM. DIP.,25,8
209,1682412832,10652,ANALISI DEI DATI - SEM. DIP.,26,8
210,1682348447,10652,ANALISI DEI DATI - SEM. DIP.,26,8
211,1682410875,10652,ANALISI DEI DATI - SEM. DIP.,26,8
212,1682378268,10652,ANALISI DEI DATI - SEM. DIP.,30,8
213,1541200519,10652,ANALISI DEI DATI - SEM. DIP.,18,8
214,1682382108,10652,ANALISI DEI DATI - SEM. DIP.,23,8
215,1682315865,10652,ANALISI DEI DATI - SEM. DIP.,23,8
216,1682407037,10652,ANALISI DEI DATI - SEM. DIP.,26,8
217,1599234534,10652,ANALISI DEI DATI - SEM. DIP.,20,8
218,1599410330,10652,ANALISI DEI DATI - SEM. DIP.,31,8
219,1597502681,10652,ANALISI DEI DATI - SEM. DIP.,28,8
220,1682291685,10652,ANALISI DEI DATI - SEM. DIP.,30,8
221,1599353477,10652,ANALISI DEI DATI - SEM. DIP.,26,8
222,1682407126,10652,ANALISI DEI DATI - SEM. DIP.,22,8
223,1626913222,10652,ANALISI DEI DATI - SEM. DIP.,26,8
224,1682380248,10652,ANALISI DEI DATI - SEM. DIP.,20,8
225,1682406041,10652,ANALISI DEI DATI - SEM. DIP.,23,8
226,1682293762,10652,ANALISI DEI DATI - SEM. DIP.,23,8
227,1594648667,10652,ANALISI DEI DATI - SEM. DIP.,28,8
228,1540066782,10652,ANALISI DEI DATI - SEM. DIP.,28,8
229,1682318776,10652,ANALISI DEI DATI - SEM. DIP.,28,8
230,1682378207,10652,ANALISI DEI DATI - SEM. DIP.,25,8
231,1682436797,61326,ANALISI DEI DATI DI SOPRAVVIVENZA,28,4
232,1534769599,61326,ANALISI DEI DATI DI SOPRAVVIVENZA,28,4
233,1958050810,61326,ANALISI DEI DATI DI SOPRAVVIVENZA,28,4
234,1682378268,61326,ANALISI DEI DATI DI SOPRAVVIVENZA,28,4
235,1682436824,61326,ANALISI DEI DATI DI SOPRAVVIVENZA,28,4
236,1964633627,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
237,1682439803,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
238,1959029233,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
239,1682381989,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
240,1599409375,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
241,1682408155,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,28,8
242,1959029238,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,28,8
243,1682412892,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
244,1682413667,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
245,1682437784,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,31,8
246,1964605855,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,37,8
247,1682438837,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
248,1541258297,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
249,1566109601,79440,ANALISI DEI DATI E DATA MINING PER GEST AZIEN,30,8
250,1964690516,95628,ANALISI DEI DATI II,26,5
252,1685090119,81970,ANALISI DEI FABBISOGNI PER LA FORMAZIONE CONTINUA,30,3
253,1682440728,96159,ANALISI DEI VALORI EUROPEI,30,5
254,1682409952,96159,ANALISI DEI VALORI EUROPEI,31,5
255,1682409052,96159,ANALISI DEI VALORI EUROPEI,31,5
256,1682407995,96159,ANALISI DEI VALORI EUROPEI,31,5
257,1682437850,96159,ANALISI DEI VALORI EUROPEI,28,5
258,1682409981,96159,ANALISI DEI VALORI EUROPEI,30,5
259,1682408054,96159,ANALISI DEI VALORI EUROPEI,30,5
260,1682411933,96159,ANALISI DEI VALORI EUROPEI,27,5
261,1682440700,96159,ANALISI DEI VALORI EUROPEI,28,5
262,1682440735,96159,ANALISI DEI VALORI EUROPEI,31,5
263,1682382046,96159,ANALISI DEI VALORI EUROPEI,28,5
264,1682440734,96159,ANALISI DEI VALORI EUROPEI,30,5
265,1682438938,96159,ANALISI DEI VALORI EUROPEI,28,5
266,1682437915,96159,ANALISI DEI VALORI EUROPEI,28,5
267,1682407992,96159,ANALISI DEI VALORI EUROPEI,30,5
268,1682411996,96159,ANALISI DEI VALORI EUROPEI,28,5
269,1682408990,96159,ANALISI DEI VALORI EUROPEI,26,5
270,1682411969,96159,ANALISI DEI VALORI EUROPEI,31,5
271,1682408986,96159,ANALISI DEI VALORI EUROPEI,28,5
272,1682411992,96159,ANALISI DEI VALORI EUROPEI,31,5
273,1682435799,96159,ANALISI DEI VALORI EUROPEI,28,5
274,1989448665,106981,ANALISI DELLA COMUNICAZIONE IN CONTESTI PROFESSIONALI E ISTITUZIONALI,37,5
275,1989448665,106982,ANALISI DELLA COMUNICAZIONE INTERPERSONALE,37,5
276,1623300701,91643,ANALISI DELLA SOPRAVVIVENZA,22,6
277,1988730019,91643,ANALISI DELLA SOPRAVVIVENZA,30,6
278,1682437784,15124,ANALISI DELLE CLASSI E DEI GRUPPI SOCIALI,28,8
279,1989592847,98675,ANALISI DELLE SERIE STORICHE,30,8
280,1682352291,10642,ANALISI DELLE SERIE STORICHE - STAT.,28,8
281,1682354340,10642,ANALISI DELLE SERIE STORICHE - STAT.,18,8
282,1682440576,10642,ANALISI DELLE SERIE STORICHE - STAT.,30,8
283,1682352291,66113,ANALISI DELLE SERIE STORICHE-(STA),111,8
284,1966415607,106947,ANALISI DELLE SERIE TEMPORALI,25,6
285,1682438806,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
286,1682436797,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
287,1627145726,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
288,1958050810,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,28,8
289,1682413670,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
290,1682436824,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
291,1682378268,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,29,8
292,1682438814,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,30,8
293,1600124387,61327,ANALISI DELLE STRUTTURE COMPLESSE DI DATI,29,8
294,1682439801,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
295,1682434840,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
296,1682441635,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
297,1682438748,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,29,4
298,1682439803,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
299,1682441816,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
300,1682439804,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
301,1682408024,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
302,1682412992,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,27,4
303,1682438749,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,27,4
304,1988699149,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
305,1988673322,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
306,1682440610,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
307,1682438837,107588,ANALISI DELLE STRUTTURE COMPLESSE DI DATI I MOD.,30,4
308,1682438837,107547,ANALISI DELLE STRUTTURE COMPLESSE DI DATI II MOD.,30,4
309,1682439803,107547,ANALISI DELLE STRUTTURE COMPLESSE DI DATI II MOD.,30,4
310,1682289704,50040,ANALISI DEMOGRAFICA,29,8
311,1681635508,50040,ANALISI DEMOGRAFICA,26,8
312,1682412835,50040,ANALISI DEMOGRAFICA,27,8
313,1682442496,50040,ANALISI DEMOGRAFICA,21,8
314,1681548086,50040,ANALISI DEMOGRAFICA,27,8
315,1682285983,50040,ANALISI DEMOGRAFICA,20,8
316,1681635508,50040,ANALISI DEMOGRAFICA,26,12
317,1681601907,50040,ANALISI DEMOGRAFICA,29,8
318,1681609409,50040,ANALISI DEMOGRAFICA,30,8
319,1682410070,50040,ANALISI DEMOGRAFICA,26,8
320,1682441815,50040,ANALISI DEMOGRAFICA,27,8
321,1681634453,50040,ANALISI DEMOGRAFICA,29,8
322,1681608473,50040,ANALISI DEMOGRAFICA,25,8
323,1681609409,50040,ANALISI DEMOGRAFICA,30,12
324,1681518981,50040,ANALISI DEMOGRAFICA,26,8
325,1682435861,50040,ANALISI DEMOGRAFICA,27,8
326,1682320702,49715,ANALISI DI MERCATO,30,9
327,1682375287,49715,ANALISI DI MERCATO,30,9
328,1653868285,49715,ANALISI DI MERCATO,26,8
329,1599234534,49715,ANALISI DI MERCATO,24,8
330,1682315705,49715,ANALISI DI MERCATO,24,8
331,1599234534,49715,ANALISI DI MERCATO,24,9
332,1964486780,49715,ANALISI DI MERCATO,28,8
333,1597323936,49715,ANALISI DI MERCATO,28,8
334,1989687088,49715,ANALISI DI MERCATO,25,9
335,1681545079,49715,ANALISI DI MERCATO,24,8
336,1681547928,49715,ANALISI DI MERCATO,26,8
337,1989538164,49715,ANALISI DI MERCATO,26,9
338,1682441568,49715,ANALISI DI MERCATO,28,8
339,1681606648,49715,ANALISI DI MERCATO,27,8
340,1681605496,49715,ANALISI DI MERCATO,30,8
341,1989687091,49715,ANALISI DI MERCATO,27,9
342,1681542170,49715,ANALISI DI MERCATO,28,8
343,1681630577,49715,ANALISI DI MERCATO,25,8
344,1681545144,49715,ANALISI DI MERCATO,28,8
345,1681571895,49715,ANALISI DI MERCATO,23,8
346,1682320485,49715,ANALISI DI MERCATO,20,8
347,1627830951,49715,ANALISI DI MERCATO,23,8
348,1989687145,49715,ANALISI DI MERCATO,30,9
349,1964665344,49715,ANALISI DI MERCATO,24,9
350,1681601875,49715,ANALISI DI MERCATO,27,8
351,1682323582,49715,ANALISI DI MERCATO,24,8
352,1681601875,49715,ANALISI DI MERCATO,27,9
353,1989687085,49715,ANALISI DI MERCATO,27,9
354,1681607603,49715,ANALISI DI MERCATO,26,8
355,1682320702,49715,ANALISI DI MERCATO,30,8
356,1989655345,49715,ANALISI DI MERCATO,25,9
357,1682315645,49715,ANALISI DI MERCATO,25,8
358,1989688137,49715,ANALISI DI MERCATO,22,9
359,1682293669,49715,ANALISI DI MERCATO,28,8
360,1681519007,49715,ANALISI DI MERCATO,21,8
361,1681519136,49715,ANALISI DI MERCATO,28,8
362,1682324478,49715,ANALISI DI MERCATO,21,8
363,1682317596,49715,ANALISI DI MERCATO,27,8
364,1682347365,49715,ANALISI DI MERCATO,24,8
365,1681518239,49715,ANALISI DI MERCATO,28,8
366,1682375287,49715,ANALISI DI MERCATO,30,8
367,1681639137,49715,ANALISI DI MERCATO,24,8
368,1681519200,49715,ANALISI DI MERCATO,30,8
369,1682410821,49715,ANALISI DI MERCATO,21,8
370,1989687087,49715,ANALISI DI MERCATO,25,9
371,1682348441,49715,ANALISI DI MERCATO,18,8
372,1964486780,49715,ANALISI DI MERCATO,28,9
373,1682375230,49715,ANALISI DI MERCATO,18,8
374,1681519167,49715,ANALISI DI MERCATO,24,8
375,1964605855,49715,ANALISI DI MERCATO,30,9
376,1567894432,14101,ANALISI E CONTABILITA' DEI COSTI,28,12
377,1569621162,14101,ANALISI E CONTABILITA' DEI COSTI,28,8
378,1567830853,14101,ANALISI E CONTABILITA' DEI COSTI,25,12
379,1569616361,14101,ANALISI E CONTABILITA' DEI COSTI,28,8
380,1567830853,14101,ANALISI E CONTABILITA' DEI COSTI,25,12
381,1964660538,14101,ANALISI E CONTABILITA' DEI COSTI,25,12
382,1568939011,14101,ANALISI E CONTABILITA' DEI COSTI,28,8
383,1568784312,14101,ANALISI E CONTABILITA' DEI COSTI,25,8
384,1964660538,14101,ANALISI E CONTABILITA' DEI COSTI,25,12
385,1567091782,14101,ANALISI E CONTABILITA' DEI COSTI,26,12
386,1682377181,50012,ANALISI ECONOMICA,22,8
387,1682320605,50012,ANALISI ECONOMICA,31,8
388,1681635325,50012,ANALISI ECONOMICA,27,8
389,1681606648,50012,ANALISI ECONOMICA,23,8
390,390,50012,ANALISI ECONOMICA,27,12
391,391,50012,ANALISI ECONOMICA,27,8
392,1625152706,50012,ANALISI ECONOMICA,27,8
393,1681632590,50012,ANALISI ECONOMICA,27,8
394,1568965790,50012,ANALISI ECONOMICA,30,8
395,1681600914,50012,ANALISI ECONOMICA,31,8
396,1682411932,50012,ANALISI ECONOMICA,28,8
397,1990339575,106890,ANALISI ECONOMICA SSE,18,8
398,1654730389,76407,ANALISI ED EVOLUZ.DEI MODELLI DI GIORNALISMO,26,4
399,1964537590,95844,ANALISI FINANZIARIA I,26,6
400,1964537590,95844,ANALISI FINANZIARIA I,26,6
401,1988730019,97154,ANALISI FONDAMENTALE DEI MERCATI FINANZIARI,29,5
402,1596401537,52564,ANALISI FUNZIONALE,25,8
403,1597386531,52564,ANALISI FUNZIONALE,30,8
404,1597386531,52564,ANALISI FUNZIONALE,3,8
405,1963554428,52564,ANALISI FUNZIONALE,30,8
406,1963554428,52564,ANALISI FUNZIONALE,30,12
407,1682289791,49726,ANALISI I,26,12
408,1627060259,49726,ANALISI I,18,12
409,1681579521,49726,ANALISI I,25,12
410,1682289791,49999,ANALISI II,18,12
411,1681579521,49999,ANALISI II,30,12
412,1681606648,49708,ANALISI MATEMATICA,24,8
413,1681516372,49708,ANALISI MATEMATICA,31,8
414,1681545144,49708,ANALISI MATEMATICA,18,8
415,1507740447,49708,ANALISI MATEMATICA,31,8
416,1964635772,49708,ANALISI MATEMATICA,18,8
417,1964635772,49708,ANALISI MATEMATICA,18,8
418,1681574934,49708,ANALISI MATEMATICA,25,8
419,1681518981,49708,ANALISI MATEMATICA,20,8
420,1681542040,49708,ANALISI MATEMATICA,30,8
421,1988699149,49708,ANALISI MATEMATICA,27,8
422,1990339575,49708,ANALISI MATEMATICA,27,8
423,1958050810,49708,ANALISI MATEMATICA,28,8
424,1681638202,49708,ANALISI MATEMATICA,30,8
425,1681606430,49708,ANALISI MATEMATICA,18,8
426,1681547928,49708,ANALISI MATEMATICA,29,8
427,1568728453,49708,ANALISI MATEMATICA,28,8
428,1681519136,49708,ANALISI MATEMATICA,22,8
429,1681600914,49708,ANALISI MATEMATICA,30,8
430,1682288835,49708,ANALISI MATEMATICA,3,8
431,1681519200,49708,ANALISI MATEMATICA,26,8
432,1681579521,49708,ANALISI MATEMATICA,30,8
433,1681633621,49708,ANALISI MATEMATICA,28,8
434,1682322529,49708,ANALISI MATEMATICA,27,8
435,1681638169,49708,ANALISI MATEMATICA,30,8
436,1681601907,49708,ANALISI MATEMATICA,20,8
437,1681605496,49708,ANALISI MATEMATICA,28,8
438,1682348384,49708,ANALISI MATEMATICA,28,8
439,1681639130,49708,ANALISI MATEMATICA,21,8
440,1681542170,49708,ANALISI MATEMATICA,19,8
441,1682316611,49708,ANALISI MATEMATICA,21,8
442,1682289704,49708,ANALISI MATEMATICA,23,8
443,1681570970,49708,ANALISI MATEMATICA,27,8
444,1682408155,49708,ANALISI MATEMATICA,22,8
445,1681600915,49708,ANALISI MATEMATICA,21,8
446,1681633558,49708,ANALISI MATEMATICA,30,8
447,1681601875,49708,ANALISI MATEMATICA,24,8
448,1681607603,49708,ANALISI MATEMATICA,30,8
449,1681571895,49708,ANALISI MATEMATICA,26,8
450,1682290781,49708,ANALISI MATEMATICA,30,8
451,1681516250,49708,ANALISI MATEMATICA,27,8
452,1681638392,49708,ANALISI MATEMATICA,29,8
453,1682288834,49708,ANALISI MATEMATICA,29,8
454,1681635325,49708,ANALISI MATEMATICA,23,8
455,1681548090,49708,ANALISI MATEMATICA,25,8
456,1681634453,49708,ANALISI MATEMATICA,20,8
457,1681546042,49708,ANALISI MATEMATICA,30,8
458,1681518239,49708,ANALISI MATEMATICA,26,8
